"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value"
"SL","2017-05-18","83.3","-1.0474","6.5212","DJ LeMahieu",518934,429722,"null","foul",,,,,"14","null","R","R","R","MIN","COL","S","null","null",0,1,2017,"-0.2503","1.1187","0.4222","1.3940","null","null","null",0,5,"Top","null","null",,,460269,,"170518_182552",,,,,,,"3.6904","1.8895","null","null","null","81.7780","2465","5.4760",490711,429722,460269,408045,572821,593934,593871,592696,621439,596146,"55.0215","0.000","0.000","null","null","null","null"
"FT","2017-05-18","90.0","-1.1283","6.4916","DJ LeMahieu",518934,429722,"null","called_strike",,,,,"13","null","R","R","R","MIN","COL","S","null","null",0,0,2017,"1.1263","1.5760","-0.9282","2.6853","null","null","null",0,5,"Top","null","null",,,460269,,"170518_182536",,,,,,,"3.8135","1.9067","null","null","null","89.5420","2066","6.0870",490711,429722,460269,408045,572821,593934,593871,592696,621439,596146,"54.4103","0.000","0.000","null","null","null","null"
"CU","2017-05-18","79.9","-3.4515","5.5315","DJ LeMahieu",518934,621244,"field_out","hit_into_play",,,,,"5","DJ LeMahieu flies out to right fielder Max Kepler.  ","R","R","R","MIN","COL","X","9","fly_ball",1,1,2017,"-1.3821","-0.1360","-0.0665","2.5908","null","null","null",2,3,"Top","193.16","109.63",,,488771,,"170519_002736",,,,,,,"3.8277","1.9348","259","84.5","45.1903","null","2237","5.5648",490696,621244,488771,408045,572821,500871,501303,543257,621439,596146,"54.9330","0.005","0.006","0.00",1,0,0
"FT","2017-05-18","93.5","-3.1234","5.6957","DJ LeMahieu",518934,621244,"null","ball",,,,,"11","null","R","R","R","MIN","COL","B","null","null",0,1,2017,"1.4829","1.1850","-1.6517","3.1485","null","null","null",2,3,"Top","null","null",,,488771,,"170519_002736",,,,,,,"3.8097","1.9214","null","null","null","null","2063","6.3602",490696,621244,488771,408045,572821,500871,501303,543257,621439,596146,"54.1376","0.000","0.000","null","null","null","null"
"FF","2017-05-18","93.2","-3.2163","5.6594","DJ LeMahieu",518934,621244,"null","foul",,,,,"7","null","R","R","R","MIN","COL","S","null","null",0,0,2017,"0.5711","1.8975","-0.7266","2.3474","null","null","null",2,3,"Top","null","null",,,488771,,"170519_002736",,,,,,,"3.7633","1.9126","null","null","null","null","2259","6.4341",490696,621244,488771,408045,572821,500871,501303,543257,621439,596146,"54.0637","0.000","0.000","null","null","null","null"
"SL","2017-05-18","84.9","-1.2868","6.5601","DJ LeMahieu",518934,429722,"sac_bunt","hit_into_play",,,,,"6","DJ LeMahieu out on a sacrifice bunt, pitcher Ervin Santana to first baseman Joe Mauer.   Tony Wolters to 3rd.    Charlie Blackmon to 2nd.  ","R","R","R","MIN","COL","X","1","ground_ball",1,0,2017,"-0.3392","1.0768","0.4055","2.7178","null","547172.00","453568.00",0,3,"Top","122.46","189.07",,,460269,,"170518_175738",,,,,,,"3.5041","1.4034","null","41.0","-39.0000","83.3750","2368","5.5400",490711,429722,460269,408045,572821,593934,593871,592696,621439,596146,"54.9578","0.139","0.128","0.00",1,0,0
"SL","2017-05-18","84.1","-1.1220","6.6014","DJ LeMahieu",518934,429722,"null","ball",,,,,"11","null","R","R","R","MIN","COL","B","null","null",0,0,2017,"-0.5669","0.5764","-0.7153","3.5675","null","547172.00","453568.00",0,3,"Top","null","null",,,460269,,"170518_175713",,,,,,,"3.2635","1.4252","null","null","null","83.0070","2234","5.4090",490711,429722,460269,408045,572821,593934,593871,592696,621439,596146,"55.0886","0.000","0.000","null","null","null","null"
"FF","2017-05-18","95.2","-3.0529","5.6542","DJ LeMahieu",518934,621244,"strikeout","called_strike",,,,,"8","DJ LeMahieu called out on strikes.  ","R","R","R","MIN","COL","S","null","null",2,2,2017,"0.7999","1.6987","-0.2460","1.7099","null","null","null",1,1,"Top","null","null",,,488771,,"170518_231358",,,,,,,"3.6607","1.8046","null","null","null","null","2287","6.3058",490696,621244,488771,408045,572821,500871,501303,543257,621439,596146,"54.1920","0.000","0.000","0.00",1,0,0
"FT","2017-05-18","92.6","-3.1704","5.5718","DJ LeMahieu",518934,621244,"null","foul",,,,,"13","null","R","R","R","MIN","COL","S","null","null",2,1,2017,"1.7917","1.1019","-1.2726","2.7125","null","null","null",1,1,"Top","null","null",,,488771,,"170518_231332",,,,,,,"3.7813","1.9219","null","null","null","null","2130","6.2862",490696,621244,488771,408045,572821,500871,501303,543257,621439,596146,"54.2116","0.000","0.000","null","null","null","null"
"CU","2017-05-18","81.7","-3.2158","5.4908","DJ LeMahieu",518934,621244,"null","ball",,,,,"14","null","R","R","R","MIN","COL","B","null","null",1,1,2017,"-1.2641","0.4612","0.9197","0.5728","null","null","null",1,1,"Top","null","null",,,488771,,"170518_231315",,,,,,,"3.7482","1.9039","null","null","null","null","2354","5.8477",490696,621244,488771,408045,572821,500871,501303,543257,621439,596146,"54.6501","0.000","0.000","null","null","null","null"
"FT","2017-05-18","92.1","-1.1944","6.5348","DJ LeMahieu",518934,429722,"field_out","hit_into_play",,,,,"13","DJ LeMahieu flies out to center fielder Byron Buxton.  ","R","R","R","MIN","COL","X","8","fly_ball",1,1,2017,"0.9685","1.5051","-0.8732","2.5464","null","null","null",1,1,"Top","165.83","82.17",,,460269,,"170518_171245",,,,,,,"3.7791","1.8162","294","83.3","30.9990","91.3400","2002","5.9740",490711,429722,460269,408045,572821,593934,593871,592696,621439,596146,"54.5236","0.033","0.039","0.00",1,0,0
"FT","2017-05-18","93.2","-3.0583","5.4818","DJ LeMahieu",518934,621244,"null","ball",,,,,"13","null","R","R","R","MIN","COL","B","null","null",0,1,2017,"1.7498","0.9938","-1.6340","2.0390","null","null","null",1,1,"Top","null","null",,,488771,,"170518_231300",,,,,,,"3.8009","1.8951","null","null","null","null","2125","5.9894",490696,621244,488771,408045,572821,500871,501303,543257,621439,596146,"54.5084","0.000","0.000","null","null","null","null"
"SL","2017-05-18","82.9","-1.3962","6.7231","DJ LeMahieu",518934,429722,"null","called_strike",,,,,"9","null","R","R","R","MIN","COL","S","null","null",1,0,2017,"-0.3490","1.0130","0.6201","2.0582","null","null","null",1,1,"Top","null","null",,,460269,,"170518_171226",,,,,,,"3.6760","1.8122","null","null","null","80.7330","null","5.2410",490711,429722,460269,408045,572821,593934,593871,592696,621439,596146,"55.2562","0.000","0.000","null","null","null","null"
"FF","2017-05-18","92.9","-3.1421","5.5787","DJ LeMahieu",518934,621244,"null","called_strike",,,,,"1","null","R","R","R","MIN","COL","S","null","null",0,0,2017,"0.7045","1.7774","-0.7617","3.2422","null","null","null",1,1,"Top","null","null",,,488771,,"170518_231247",,,,,,,"3.8360","1.8775","null","null","null","null","2227","6.0787",490696,621244,488771,408045,572821,500871,501303,543257,621439,596146,"54.4191","0.000","0.000","null","null","null","null"
"FT","2017-05-18","90.2","-1.1087","6.6871","DJ LeMahieu",518934,429722,"null","ball",,,,,"13","null","R","R","R","MIN","COL","B","null","null",0,0,2017,"1.0401","1.7957","-1.0167","2.3103","null","null","null",1,1,"Top","null","null",,,460269,,"170518_171210",,,,,,,"3.6932","1.7864","null","null","null","88.8980","2004","5.7200",490711,429722,460269,408045,572821,593934,593871,592696,621439,596146,"54.7776","0.000","0.000","null","null","null","null"
"FT","2017-05-16","90.3","1.2326","5.2030","DJ LeMahieu",518934,444520,"field_out","hit_into_play",,,,,"5","DJ LeMahieu lines out to right fielder Robbie Grossman.  ","R","R","L","MIN","COL","X","9","line_drive",0,1,2017,"-1.3761","0.8421","-0.0859","2.5806","null","null","null",2,9,"Top","194.33","105.75",,,488771,,"170517_030238",,,,,,,"3.4900","1.6010","275","95.6","16.1990","88.9320","1884","5.4840",490682,444520,488771,573627,572821,593934,593871,592696,621439,543257,"55.0132","0.550","0.586","0.00",1,0,0
"FT","2017-05-16","91.2","1.7860","5.1643","DJ LeMahieu",518934,444520,"null","called_strike",,,,,"5","null","R","R","L","MIN","COL","S","null","null",0,0,2017,"-1.7936","1.0638","-0.1463","2.3917","null","null","null",2,9,"Top","null","null",,,488771,,"170517_030219",,,,,,,"3.4900","1.6010","null","null","null","89.8560","1877","5.3170",490682,444520,488771,573627,572821,593934,593871,592696,621439,543257,"55.1801","0.000","0.000","null","null","null","null"
"KC","2017-05-16","82.8","-3.7603","5.8990","DJ LeMahieu",518934,608648,"strikeout","swinging_strike",,,,,"14","DJ LeMahieu strikes out swinging.  ","R","R","R","MIN","COL","S","null","null",0,2,2017,"-0.6631","-0.7366","0.6279","1.1690","null","null","null",2,6,"Top","null","null",,,488771,,"170517_021826",,,,,,,"3.4900","1.6010","null","null","null","81.8670","2625","6.0590",490682,608648,488771,573627,572821,593934,593871,592696,621439,543257,"54.4387","0.000","0.000","0.00",1,0,0
"FT","2017-05-16","92.4","-3.6944","5.8941","DJ LeMahieu",518934,608648,"null","swinging_strike",,,,,"13","null","R","R","R","MIN","COL","S","null","null",0,1,2017,"1.3661","0.5467","-1.3506","2.3018","null","null","null",2,6,"Top","null","null",,,488771,,"170517_021807",,,,,,,"3.4900","1.6010","null","null","null","93.1920","2374","6.5720",490682,608648,488771,573627,572821,593934,593871,592696,621439,543257,"53.9251","0.000","0.000","null","null","null","null"
"FF","2017-05-16","92.2","-3.3175","6.1907","DJ LeMahieu",518934,608648,"null","foul",,,,,"4","null","R","R","R","MIN","COL","S","null","null",0,0,2017,"0.3909","1.4531","-0.3298","2.3572","null","null","null",2,6,"Top","null","null",,,488771,,"170517_021744",,,,,,,"3.4900","1.6010","null","null","null","92.4480","2159","6.3150",490682,608648,488771,573627,572821,593934,593871,592696,621439,543257,"54.1821","0.000","0.000","null","null","null","null"
"FF","2017-05-16","89.2","-3.2189","5.4516","DJ LeMahieu",518934,461833,"field_out","hit_into_play",,,,,"1","DJ LeMahieu flies out to center fielder Byron Buxton.  ","R","R","R","MIN","COL","X","8","fly_ball",3,2,2017,"0.5196","1.0108","-0.3397","3.0585","null","null","null",1,5,"Top","176.94","79.26",,,488771,,"170517_013633",,,,,,,"3.4900","1.6010","309","92.2","42.2720","88.7870","2139","5.9260",490682,461833,488771,573627,572821,593934,593871,592696,621439,543257,"54.5710","0.018","0.027","0.00",1,0,0
"FF","2017-05-16","88.8","-2.9478","5.8147","DJ LeMahieu",518934,461833,"null","ball",,,,,"11","null","R","R","R","MIN","COL","B","null","null",2,2,2017,"0.4580","1.4175","-0.7686","4.0184","null","null","null",1,5,"Top","null","null",,,488771,,"170517_013553",,,,,,,"3.4900","1.6010","null","null","null","88.2290","2002","5.7640",490682,461833,488771,573627,572821,593934,593871,592696,621439,543257,"54.7337","0.000","0.000","null","null","null","null"
"FC","2017-05-16","85.0","-3.1583","5.6343","DJ LeMahieu",518934,461833,"null","ball",,,,,"11","null","R","R","R","MIN","COL","B","null","null",1,2,2017,"-0.1839","0.6436","-2.0767","2.7080","null","null","null",1,5,"Top","null","null",,,488771,,"170517_013533",,,,,,,"3.4900","1.6010","null","null","null","83.9500","2051","5.4370",490682,461833,488771,573627,572821,593934,593871,592696,621439,543257,"55.0599","0.000","0.000","null","null","null","null"
"CH","2017-05-16","82.3","-2.8051","6.0153","DJ LeMahieu",518934,461833,"null","ball",,,,,"14","null","R","R","R","MIN","COL","B","null","null",0,2,2017,"0.6634","0.9542","0.5448","0.5713","null","null","null",1,5,"Top","null","null",,,488771,,"170517_013509",,,,,,,"3.4900","1.6010","null","null","null","81.1410","1094","5.4750",490682,461833,488771,573627,572821,593934,593871,592696,621439,543257,"55.0226","0.000","0.000","null","null","null","null"
"FF","2017-05-16","88.7","-3.0907","5.6772","DJ LeMahieu",518934,461833,"null","called_strike",,,,,"7","null","R","R","R","MIN","COL","S","null","null",0,1,2017,"0.6810","1.0840","-0.2826","1.8508","null","null","null",1,5,"Top","null","null",,,488771,,"170517_013449",,,,,,,"3.4900","1.6010","null","null","null","87.8190","1965","5.8120",490682,461833,488771,573627,572821,593934,593871,592696,621439,543257,"54.6850","0.000","0.000","null","null","null","null"
"FF","2017-05-16","90.3","-3.1993","5.7914","DJ LeMahieu",518934,461833,"null","called_strike",,,,,"1","null","R","R","R","MIN","COL","S","null","null",0,0,2017,"0.3258","1.3873","-0.3008","3.1728","null","null","null",1,5,"Top","null","null",,,488771,,"170517_013434",,,,,,,"3.4900","1.6010","null","null","null","89.6700","2107","5.7860",490682,461833,488771,573627,572821,593934,593871,592696,621439,543257,"54.7110","0.000","0.000","null","null","null","null"
"FF","2017-05-16","89.8","-3.3845","5.8621","DJ LeMahieu",518934,461833,"field_out","hit_into_play",,,,,"4","DJ LeMahieu lines out to right fielder Robbie Grossman.  ","R","R","R","MIN","COL","X","9","line_drive",1,0,2017,"0.9868","1.5544","-0.2905","2.6189","null","null","453568.00",2,2,"Top","194.75","101.68",,,488771,,"170517_004204",,,,,,,"3.4900","1.6010","289","97.9","14.7740","88.7430","1990","5.8650",490682,461833,488771,573627,572821,593934,593871,592696,621439,543257,"54.6326","0.610","0.644","0.00",1,0,0
"FF","2017-05-16","90.9","-3.4237","5.7318","DJ LeMahieu",518934,461833,"null","ball",,,,,"14","null","R","R","R","MIN","COL","B","null","null",0,0,2017,"0.6404","1.3870","0.9611","1.6943","null","null","453568.00",2,2,"Top","null","null",,,488771,,"170517_004139",,,,,,,"3.4900","1.6010","null","null","null","90.1540","2084","5.9320",490682,461833,488771,573627,572821,593934,593871,592696,621439,543257,"54.5654","0.000","0.000","null","null","null","null"
"KC","2017-05-16","78.2","-3.3837","5.7645","DJ LeMahieu",518934,461833,"single","hit_into_play_no_out",,,,,"6","DJ LeMahieu singles on a line drive to right fielder Robbie Grossman.   Charlie Blackmon to 2nd.  ","R","R","R","MIN","COL","X","null","line_drive",0,2,2017,"-0.7253","-0.2043","0.7203","2.3331","null","null","453568.00",0,1,"Top","182.04","111.21",,,488771,,"170517_001303",,,,,,,"3.4900","1.6010","226","89.6","13.3470","76.9670","2378","5.5110",490682,461833,488771,573627,572821,593934,593871,592696,621439,543257,"54.9866","0.876","0.833","0.90",1,1,0
"FF","2017-05-16","91.3","-3.2160","6.1277","DJ LeMahieu",518934,461833,"null","swinging_strike",,,,,"2","null","R","R","R","MIN","COL","S","null","null",0,1,2017,"0.6610","1.8976","0.1175","3.4555","null","null","453568.00",0,1,"Top","null","null",,,488771,,"170517_001232",,,,,,,"3.4900","1.6010","null","null","null","89.9930","2103","5.8440",490682,461833,488771,573627,572821,593934,593871,592696,621439,543257,"54.6531","0.000","0.000","null","null","null","null"
"FF","2017-05-16","91.4","-3.4560","5.8116","DJ LeMahieu",518934,461833,"null","called_strike",,,,,"6","null","R","R","R","MIN","COL","S","null","null",0,0,2017,"1.0105","1.4702","0.6633","2.3313","null","null","453568.00",0,1,"Top","null","null",,,488771,,"170517_001210",,,,,,,"3.4900","1.6010","null","null","null","90.1930","2192","5.7240",490682,461833,488771,573627,572821,593934,593871,592696,621439,543257,"54.7735","0.000","0.000","null","null","null","null"
"SL","2017-05-14","88.7","-2.0388","6.6259","DJ LeMahieu",518934,548389,"single","hit_into_play_no_out",,,,,"9","DJ LeMahieu singles on a line drive to center fielder Joc Pederson.   Charlie Blackmon to 2nd.  ","R","R","R","COL","LAD","X","null","line_drive",2,1,2017,"-0.4707","0.6956","0.2919","2.1153","null","null","453568.00",0,7,"Bot","136.23","82.03",,,518735,,"170514_215755",,,,,,,"3.5785","1.6288","280","88.7","16.8180","88.5720","2370","5.5730",490660,548389,518735,400284,621035,457759,608369,641355,592626,624577,"54.9268","0.665","0.657","0.90",1,1,0
"SL","2017-05-14","85.8","-1.9848","6.7944","DJ LeMahieu",518934,548389,"null","ball",,,,,"12","null","R","R","R","COL","LAD","B","null","null",1,1,2017,"-0.7084","0.4644","1.0074","4.0158","null","null","453568.00",0,7,"Bot","null","null",,,518735,,"170514_215724",,,,,,,"3.5490","1.6270","null","null","null","85.1220","2466","5.4660",490660,548389,518735,400284,621035,457759,608369,641355,592626,624577,"55.0343","0.000","0.000","null","null","null","null"
"SL","2017-05-14","90.2","-1.7000","6.8554","DJ LeMahieu",518934,548389,"null","ball",,,,,"11","null","R","R","R","COL","LAD","B","null","null",0,1,2017,"0.1361","1.3673","-1.8029","3.0246","null","null","453568.00",0,7,"Bot","null","null",,,518735,,"170514_215635",,,,,,,"3.5490","1.6270","null","null","null","90.0330","2112","5.6890",490660,548389,518735,400284,621035,457759,608369,641355,592626,624577,"54.8108","0.000","0.000","null","null","null","null"
"SL","2017-05-14","90.5","-1.7068","6.8894","DJ LeMahieu",518934,548389,"null","called_strike",,,,,"4","null","R","R","R","COL","LAD","S","null","null",0,0,2017,"-0.3717","1.3317","-0.6593","2.7320","null","null","453568.00",0,7,"Bot","null","null",,,518735,,"170514_215611",,,,,,,"3.5490","1.6270","null","null","null","90.1540","2206","5.5740",490660,548389,518735,400284,621035,457759,608369,641355,592626,624577,"54.9264","0.000","0.000","null","null","null","null"
"SL","2017-05-14","76.6","-3.2645","4.7411","DJ LeMahieu",518934,489265,"field_out","hit_into_play",,,,,"5","DJ LeMahieu lines out to third baseman Justin Turner.  ","R","R","R","COL","LAD","X","5","line_drive",2,2,2017,"-1.9608","1.0007","0.2297","2.3793","null","null","453568.00",0,5,"Bot","102.90","165.05",,,518735,,"170514_210047",,,,,,,"3.5490","1.6270","133","100.5","6.7160","76.6010","2866","5.8990",490660,489265,518735,400284,621035,457759,608369,641355,592626,624577,"54.6015","0.674","0.637","0.00",1,0,0
"SL","2017-05-14","77.4","-3.3002","4.7627","DJ LeMahieu",518934,489265,"null","foul",,,,,"4","null","R","R","R","COL","LAD","S","null","null",2,2,2017,"-2.0288","0.7805","-0.5919","2.5859","null","null","453568.00",0,5,"Bot","null","null",,,518735,,"170514_210013",,,,,,,"3.5490","1.6270","null","null","null","77.0420","2921","5.8970",490660,489265,518735,400284,621035,457759,608369,641355,592626,624577,"54.6034","0.000","0.000","null","null","null","null"
"FF","2017-05-14","86.7","-3.1509","5.0936","DJ LeMahieu",518934,489265,"null","ball",,,,,"13","null","R","R","R","COL","LAD","B","null","null",1,2,2017,"0.6003","0.4417","-1.0340","1.6881","null","null","453568.00",0,5,"Bot","null","null",,,518735,,"170514_205920",,,,,,,"3.7018","1.7295","null","null","null","86.9770","2118","6.0920",490660,489265,518735,400284,621035,457759,608369,641355,592626,624577,"54.4082","0.000","0.000","null","null","null","null"
